10262950882308151338239628666893438461;"Hidden Legends";"op24";"Takatsugu";24-011H;Hero;http://tcgplayer.com/product/594357/final-fantasy-tcg-hidden-legends-takatsugu?page=1;None
279756867668891833610599855026784861064;"Hidden Legends";"op24";"Magna Roader LB";24-122H;Hero;http://tcgplayer.com/product/594713/final-fantasy-tcg-hidden-legends-magna-roader-lb?page=1;None
23944214590549995800119730878748604682;"Hidden Legends";"op24";"Salamander (XII RW) EX";24-008C;Common;http://tcgplayer.com/product/593799/final-fantasy-tcg-hidden-legends-salamander-xii-rw-ex?page=1;None
189606186803720436858953829862456342140;"Hidden Legends";"op24";"Wakka";24-108H;Hero;http://tcgplayer.com/product/594696/final-fantasy-tcg-hidden-legends-wakka?page=1;None
108821784609211562459890305493996972593;"Hidden Legends";"op24";"Snow";24-116R;Rare;http://tcgplayer.com/product/594705/final-fantasy-tcg-hidden-legends-snow?page=1;None
47316764469751342277672071607625869514;"Hidden Legends";"op24";"Bhunivelze";24-033L;Legend;http://tcgplayer.com/product/594480/final-fantasy-tcg-hidden-legends-bhunivelze?page=1;None
323475857140440513151619956501769342637;"Hidden Legends";"op24";"Vivi";24-082C;Common;http://tcgplayer.com/product/594659/final-fantasy-tcg-hidden-legends-vivi?page=1;None
10944301294296728328483040915222749868;"Hidden Legends";"op24";"Zidane";24-044H;Hero;http://tcgplayer.com/product/594540/final-fantasy-tcg-hidden-legends-zidane?page=1;None
173497530391782589252981524437168794196;"Hidden Legends";"op24";"Stiltzkin";24-097C;Common;http://tcgplayer.com/product/594682/final-fantasy-tcg-hidden-legends-stiltzkin?page=1;None
245320573743377623510294529075790230551;"Hidden Legends";"op24";"Josef";24-018R;Rare;http://tcgplayer.com/product/594367/final-fantasy-tcg-hidden-legends-josef-full-art?page=1;Full Art
200775884892188044975333688670379683943;"Hidden Legends";"op24";"Cu Sith";24-056C;Common;http://tcgplayer.com/product/594562/final-fantasy-tcg-hidden-legends-cu-sith?page=1;None
39873418865163381240515341363800969107;"Hidden Legends";"op24";"Ranan";24-087C;Common;http://tcgplayer.com/product/594664/final-fantasy-tcg-hidden-legends-ranan?page=1;None
195042884943146123185608280615798978738;"Hidden Legends";"op24";"Hugh Yurg";24-063H;Hero;http://tcgplayer.com/product/594607/final-fantasy-tcg-hidden-legends-hugh-yurg?page=1;None
164850299257020673496373169805795122011;"Hidden Legends";"op24";"Terra";24-030C;Common;http://tcgplayer.com/product/594477/final-fantasy-tcg-hidden-legends-terra?page=1;None
45483383426988138430292346289724575757;"Hidden Legends";"op24";"Chime";24-080R;Rare;http://tcgplayer.com/product/594655/final-fantasy-tcg-hidden-legends-chime?page=1;None
257654348747445354475790117361694915982;"Hidden Legends";"op24";"Sophia (SOPFFO)";24-047R;Rare;http://tcgplayer.com/product/594548/final-fantasy-tcg-hidden-legends-sophia-sopffo?page=1;None
49664973488641372589773962189926599551;"Hidden Legends";"op24";"Bangaa";24-062C;Common;http://tcgplayer.com/product/594587/final-fantasy-tcg-hidden-legends-bangaa?page=1;None
219358779487251557739049910408958982754;"Hidden Legends";"op24";"Bartz";24-050C;Common;http://tcgplayer.com/product/594553/final-fantasy-tcg-hidden-legends-bartz?page=1;None
36855633664743178460160338523185072932;"Hidden Legends";"op24";"Umaro";24-019R;Rare;http://tcgplayer.com/product/594368/final-fantasy-tcg-hidden-legends-umaro?page=1;None
